messstelle_id,year,stoff_nr,messergebnis_c,messergebnis_hinweis,messergebnis_cm,gemeinde_id,name,e32,n32,district
86530550,2002-08-28,1244,9.09996,0,=,5154008,Emmerich am Rhein,310250,5748550,Kleve
40200462,2002-09-06,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,327850,5742950,Wesel
40100261,2002-09-06,1244,50.0251,0,=,5170012,Hamminkeln,331250,5732650,Wesel
40206014,2002-09-06,1244,18.1507,0,=,5170012,Hamminkeln,341350,5736650,Wesel
42016459,2002-09-09,1244,42.99998,0,=,5170052,Xanten,324542,5727854,Wesel
42062329,2002-09-24,1244,3.59999,0,=,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
47202063,2002-10-17,1244,11.99996,0,=,5170016,Hünxe,341550,5724650,Wesel
47200066,2002-10-17,1244,18.99998,0,=,5170048,Wesel,337850,5724450,Wesel
86625081,2002-10-23,1244,17.9,0,=,5154056,Uedem,318013,5730041,Kleve
42060620,2002-10-29,1244,17.40001,0,=,5170020,Kamp-Lintfort,330950,5705950,Wesel
42013550,2002-11-12,1244,62.0,0,=,5170024,Moers,335721,5701075,Wesel
86612025,2002-11-25,1244,0.99997,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,318050,5709750,Kleve
47094096,2002-12-11,1244,51.99998,0,=,5170048,Wesel,331550,5729850,Wesel
80301848,2003-01-08,1244,47.3689,0,=,5154060,Wachtendonk,311800,5695196,Kleve
42060620,2003-01-14,1244,18.6,0,=,5170020,Kamp-Lintfort,330950,5705950,Wesel
80201556,2003-01-20,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,310317,5693030,Kleve
80201519,2003-01-20,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154060,Wachtendonk,313850,5695050,Kleve
80303330,2003-01-28,1244,30.1036,0,=,5154012,Geldern,316311,5707858,Kleve
82061889,2003-01-28,1244,124.3987,0,=,5154028,Kerken,319937,5702249,Kleve
80302944,2003-01-28,1244,72.1601,0,=,5154028,Kerken,319438,5706203,Kleve
80100740,2003-01-29,1244,57.1083,0,=,5154060,Wachtendonk,314650,5699050,Kleve
80301071,2003-01-29,1244,2.61193,0,=,5154052,Straelen,312550,5703550,Kleve
80302154,2003-01-29,1244,158.0439,0,=,5154052,Straelen,311650,5700850,Kleve
80301060,2003-01-30,1244,150.518,0,=,5154052,Straelen,309950,5703950,Kleve
80301812,2003-01-30,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,306450,5701750,Kleve
80301800,2003-01-30,1244,67.7331,0,=,5154052,Straelen,309587,5702885,Kleve
80302166,2003-02-03,1244,20.8069,0,=,5154052,Straelen,308650,5704950,Kleve
80201015,2003-02-03,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,312157,5707855,Kleve
80301794,2003-02-03,1244,21.6923,0,=,5154052,Straelen,307550,5706850,Kleve
80301022,2003-02-04,1244,94.2951,0,=,5154032,Kevelaer,310550,5719750,Kleve
80301009,2003-02-04,1244,132.81,0,=,5154032,Kevelaer,312251,5716549,Kleve
80301010,2003-02-04,1244,39.843,0,=,5154032,Kevelaer,312850,5718950,Kleve
80302142,2003-02-05,1244,169.1114,0,=,5154052,Straelen,310550,5698250,Kleve
80302762,2003-02-05,1244,109.7896,0,=,5154052,Straelen,308690,5701079,Kleve
80100697,2003-02-06,1244,104.0345,0,=,5154064,Weeze,301850,5719450,Kleve
80303419,2003-02-06,1244,83.2276,0,=,5154064,Weeze,301482,5719114,Kleve
80301046,2003-02-06,1244,22.135,0,=,5154064,Weeze,304950,5717350,Kleve
80301034,2003-02-10,1244,1.90361,0,=,5154032,Kevelaer,308050,5715050,Kleve
80302180,2003-02-10,1244,96.9513,0,=,5154012,Geldern,307650,5713250,Kleve
80303237,2003-02-11,1244,52.6813,0,=,5154012,Geldern,312908,5712115,Kleve
80302646,2003-02-11,1244,43.3846,0,=,5154032,Kevelaer,314313,5716587,Kleve
80300996,2003-02-11,1244,36.3014,0,=,5154012,Geldern,311132,5711643,Kleve
80302191,2003-02-12,1244,72.1601,0,=,5154012,Geldern,315150,5713250,Kleve
80303328,2003-02-12,1244,143.4348,0,=,5154020,Issum,319801,5712710,Kleve
80302208,2003-02-12,1244,4.02857,0,=,5154020,Issum,320105,5710685,Kleve
80302531,2003-02-13,1244,11.5102,0,=,5154056,Uedem,313350,5726450,Kleve
80100648,2003-02-13,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,318050,5717450,Kleve
80300959,2003-02-13,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154056,Uedem,314350,5725650,Kleve
80302543,2003-02-14,1244,114.2166,0,=,5154056,Uedem,311240,5728555,Kleve
80300947,2003-02-14,1244,79.2433,0,=,5154056,Uedem,311050,5727150,Kleve
80000113,2003-02-14,1244,122.1852,0,=,5154056,Uedem,313050,5727350,Kleve
80300935,2003-02-17,1244,13.7237,0,=,5154064,Weeze,309350,5723850,Kleve
80303201,2003-02-17,1244,48.697,0,=,5154064,Weeze,305366,5722620,Kleve
80300911,2003-02-18,1244,84.5557,0,=,5154016,Goch,297450,5729250,Kleve
80302555,2003-02-18,1244,162.9136,0,=,5154056,Uedem,308690,5727856,Kleve
80300960,2003-02-18,1244,87.6546,0,=,5154056,Uedem,310139,5730109,Kleve
80301721,2003-02-20,1244,90.7535,0,=,5154016,Goch,300250,5730650,Kleve
80303213,2003-02-20,1244,18.5934,0,=,5154064,Weeze,301250,5722150,Kleve
80200758,2003-02-24,1244,136.3516,0,=,5154036,Kleve,299850,5736850,Kleve
80301551,2003-02-24,1244,27.4474,0,=,5154016,Goch,295675,5734310,Kleve
80301540,2003-02-25,1244,27.4474,0,=,5154040,Kranenburg,294694,5735551,Kleve
86530550,2003-02-25,1244,8.99996,0,=,5154008,Emmerich am Rhein,310250,5748550,Kleve
80301526,2003-02-25,1244,1.37237,0,=,5154040,Kranenburg,295495,5736298,Kleve
80301514,2003-02-25,1244,9.7394,0,=,5154040,Kranenburg,289950,5737550,Kleve
86621555,2003-02-26,1244,57.99999,0,=,5154016,Goch,298795,5734048,Kleve
80301502,2003-02-26,1244,71.2747,0,=,5154040,Kranenburg,296004,5738573,Kleve
86621567,2003-02-26,1244,52.69998,0,=,5154016,Goch,297907,5734460,Kleve
80100806,2003-02-26,1244,60.2072,0,=,5154016,Goch,304454,5734586,Kleve
80301678,2003-02-28,1244,22.5777,0,=,5154004,Bedburg-Hau,309150,5741250,Kleve
80301691,2003-02-28,1244,34.9733,0,=,5154004,Bedburg-Hau,307262,5737772,Kleve
80303316,2003-02-28,1244,152.7315,0,=,5154004,Bedburg-Hau,308574,5734481,Kleve
80000046,2003-03-05,1244,73.0455,0,=,5154008,Emmerich am Rhein,311035,5747795,Kleve
80302920,2003-03-05,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,311450,5749250,Kleve
80301630,2003-03-05,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,314974,5747517,Kleve
80303286,2003-03-06,1244,16.3799,0,=,5154024,Kalkar,314150,5741550,Kleve
80303274,2003-03-06,1244,50.9105,0,=,5154024,Kalkar,314250,5741750,Kleve
80301680,2003-03-06,1244,32.7598,0,=,5154024,Kalkar,314541,5740869,Kleve
86612025,2003-03-11,1244,3.09996,0,=,5154012,Geldern,318050,5709750,Kleve
42013550,2003-03-12,1244,68.0,0,=,5170024,Moers,335721,5701075,Wesel
80200930,2003-03-20,1244,130.1538,0,=,5154044,Rees,322827,5737525,Kleve
80200941,2003-03-20,1244,34.61914,0,=,5154044,Rees,327050,5737750,Kleve
80301708,2003-03-21,1244,44.22573,0,=,5154024,Kalkar,319439,5735853,Kleve
80302932,2003-03-21,1244,12.8383,0,=,5154044,Rees,319540,5737983,Kleve
80301666,2003-03-24,1244,137.237,0,=,5154024,Kalkar,310889,5742461,Kleve
80301710,2003-03-24,1244,45.5981,0,=,5154024,Kalkar,316938,5733946,Kleve
80301654,2003-03-24,1244,6.81758,0,=,5154036,Kleve,305276,5742869,Kleve
80301484,2003-03-25,1244,76.5871,0,=,5154040,Kranenburg,297050,5743950,Kleve
80301496,2003-03-25,1244,2.96609,0,=,5154036,Kleve,301972,5742931,Kleve
80301460,2003-03-25,1244,61.978,0,=,5154040,Kranenburg,294559,5745877,Kleve
80301447,2003-03-25,1244,84.9984,0,=,5154036,Kleve,298015,5749352,Kleve
42062329,2003-03-26,1244,31.99999,0,=,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
80301435,2003-03-27,1244,64.6342,0,=,5154008,Emmerich am Rhein,303522,5750820,Kleve
80301423,2003-03-27,1244,3.27598,0,=,5154008,Emmerich am Rhein,302350,5753450,Kleve
80302660,2003-03-27,1244,81.0141,0,=,5154008,Emmerich am Rhein,304650,5750750,Kleve
40200516,2003-04-07,1244,69.5039,0,=,5170048,Wesel,330850,5727350,Wesel
40305016,2003-04-07,1244,26.1193,0,=,5170048,Wesel,335923,5725221,Wesel
42060620,2003-04-07,1244,15.90001,0,=,5170020,Kamp-Lintfort,330950,5705950,Wesel
40100285,2003-04-17,1244,28.7755,0,=,5170048,Wesel,338350,5727350,Wesel
40100030,2003-04-17,1244,19.9215,0,=,5170044,Voerde (Niederrhein),336725,5722149,Wesel
40200863,2003-04-17,1244,25.6766,0,=,5170044,Voerde (Niederrhein),340299,5717211,Wesel
40200899,2003-04-24,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170048,Wesel,338250,5729850,Wesel
86530550,2003-05-08,1244,0.99997,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,310250,5748550,Kleve
40206014,2003-05-12,1244,24.7912,0,=,5170012,Hamminkeln,341350,5736650,Wesel
40072903,2003-05-12,1244,54.4521,0,=,5170036,Schermbeck,353550,5723650,Wesel
40073002,2003-05-12,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170036,Schermbeck,352850,5723450,Wesel
40070608,2003-05-12,1244,6.6405,0,=,5170036,Schermbeck,354450,5723750,Wesel
47077062,2003-05-12,1244,8.69998,0,=,5170052,Xanten,322850,5728350,Wesel
40200462,2003-05-13,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,327850,5742950,Wesel
40205010,2003-05-13,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,332014,5738603,Wesel
40061334,2003-05-14,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,344750,5714950,Wesel
40100182,2003-05-15,1244,42.9419,0,=,5170012,Hamminkeln,333405,5733890,Wesel
40201491,2003-05-15,1244,174.4238,0,=,5170012,Hamminkeln,334650,5739850,Wesel
40100169,2003-05-15,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,329550,5740350,Wesel
40100261,2003-05-15,1244,49.1397,0,=,5170012,Hamminkeln,331250,5732650,Wesel
40061322,2003-05-19,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,342472,5715331,Wesel
40306045,2003-05-19,1244,42.4992,0,=,5170016,Hünxe,345710,5723982,Wesel
40306010,2003-05-19,1244,127.0549,0,=,5170016,Hünxe,348037,5725288,Wesel
40100297,2003-05-19,1244,67.2904,0,=,5170048,Wesel,340900,5725671,Wesel
40100315,2003-05-20,1244,32.7598,0,=,5170048,Wesel,336550,5723350,Wesel
40200905,2003-05-20,1244,36.3014,0,=,5170048,Wesel,328350,5732350,Wesel
40200267,2003-05-20,1244,81.8995,0,=,5170048,Wesel,329650,5725150,Wesel
40200255,2003-05-20,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170004,Alpen,322950,5720350,Wesel
40200929,2003-05-27,1244,18.5934,0,=,5170048,Wesel,328285,5727805,Wesel
40100273,2003-05-27,1244,28.7755,0,=,5170048,Wesel,335050,5729950,Wesel
40200917,2003-05-27,1244,29.2182,0,=,5170048,Wesel,330350,5729450,Wesel
86621567,2003-06-04,1244,55.79999,0,=,5154016,Goch,297907,5734460,Kleve
42013550,2003-06-04,1244,66.00002,0,=,5170024,Moers,335721,5701075,Wesel
86621555,2003-06-04,1244,53.39998,0,=,5154016,Goch,298795,5734048,Kleve
86625123,2003-06-05,1244,15.29998,0,=,5154024,Kalkar,319750,5734650,Kleve
40100017,2003-06-10,1244,30.5463,0,=,5170044,Voerde (Niederrhein),340831,5720399,Wesel
40304012,2003-06-10,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170040,Sonsbeck,317992,5720664,Wesel
80302944,2003-06-13,1244,68.6185,0,=,5154028,Kerken,319438,5706203,Kleve
80100740,2003-06-13,1244,60.2072,0,=,5154060,Wachtendonk,314650,5699050,Kleve
82061889,2003-06-13,1244,103.1491,0,=,5154028,Kerken,319937,5702249,Kleve
80201556,2003-06-16,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,310317,5693030,Kleve
80301848,2003-06-17,1244,54.4521,0,=,5154060,Wachtendonk,311800,5695196,Kleve
80201519,2003-06-23,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154060,Wachtendonk,313850,5695050,Kleve
42062214,2003-06-24,1244,65.0,0,=,5170028,Neukirchen-Vluyn,328231,5703605,Wesel
42065367,2003-06-24,1244,17.79999,0,=,5170028,Neukirchen-Vluyn,328455,5702002,Wesel
42065604,2003-06-24,1244,13.19999,0,=,5170020,Kamp-Lintfort,328639,5708141,Wesel
42065124,2003-06-26,1244,16.89998,0,=,5170004,Alpen,329250,5721850,Wesel
42065100,2003-06-26,1244,28.70002,0,=,5170004,Alpen,329042,5715840,Wesel
42060620,2003-07-01,1244,14.50002,0,=,5170020,Kamp-Lintfort,330950,5705950,Wesel
80300935,2003-07-07,1244,7.9686,0,=,5154064,Weeze,309350,5723850,Kleve
80100806,2003-07-07,1244,64.1915,0,=,5154016,Goch,304454,5734586,Kleve
80300996,2003-07-07,1244,34.9733,0,=,5154012,Geldern,311132,5711643,Kleve
86530550,2003-07-08,1244,7.99999,0,=,5154008,Emmerich am Rhein,310250,5748550,Kleve
80301060,2003-07-09,1244,140.7786,0,=,5154052,Straelen,309950,5703950,Kleve
40061334,2003-07-14,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170008,Dinslaken,344750,5714950,Wesel
80302646,2003-07-14,1244,44.7127,0,=,5154032,Kevelaer,314313,5716587,Kleve
80301010,2003-07-14,1244,43.8273,0,=,5154032,Kevelaer,312850,5718950,Kleve
80301022,2003-07-14,1244,114.6593,0,=,5154032,Kevelaer,310550,5719750,Kleve
40070130,2003-07-15,1244,45.1554,0,=,5170036,Schermbeck,352290,5728685,Wesel
80302180,2003-07-15,1244,106.248,0,=,5154012,Geldern,307650,5713250,Kleve
80301034,2003-07-15,1244,3.5416,0,=,5154032,Kevelaer,308050,5715050,Kleve
40100297,2003-07-15,1244,62.8634,0,=,5170048,Wesel,340900,5725671,Wesel
40060100,2003-07-15,1244,59.3218,0,=,5170036,Schermbeck,344250,5730650,Wesel
80303237,2003-07-15,1244,53.5667,0,=,5154012,Geldern,312908,5712115,Kleve
80303419,2003-07-16,1244,81.8995,0,=,5154064,Weeze,301482,5719114,Kleve
86612025,2003-07-16,1244,1.69997,0,=,5154012,Geldern,318050,5709750,Kleve
80301009,2003-07-16,1244,118.2009,0,=,5154032,Kevelaer,312251,5716549,Kleve
80301046,2003-07-16,1244,5.7551,0,=,5154064,Weeze,304950,5717350,Kleve
47200066,2003-07-16,1244,19.99999,0,=,5170048,Wesel,337850,5724450,Wesel
80302154,2003-07-17,1244,162.0282,0,=,5154052,Straelen,311650,5700850,Kleve
80302762,2003-07-17,1244,100.9356,0,=,5154052,Straelen,308690,5701079,Kleve
80302142,2003-07-17,1244,190.361,0,=,5154052,Straelen,310550,5698250,Kleve
47094096,2003-07-17,1244,51.99998,0,=,5170048,Wesel,331550,5729850,Wesel
42065082,2003-07-17,1244,39.99998,0,=,5170032,Rheinberg,330950,5713650,Wesel
42060620,2003-07-17,1244,0.04998,Konzentration zu gering zur Bestimmung,<,5170020,Kamp-Lintfort,330950,5705950,Wesel
80301800,2003-07-18,1244,42.9419,0,=,5154052,Straelen,309587,5702885,Kleve
80302166,2003-07-18,1244,23.0204,0,=,5154052,Straelen,308650,5704950,Kleve
80301812,2003-07-18,1244,1.72653,0,=,5154052,Straelen,306450,5701750,Kleve
80301071,2003-07-21,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,312550,5703550,Kleve
80201015,2003-07-21,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,312157,5707855,Kleve
80301794,2003-07-21,1244,88.9827,0,=,5154052,Straelen,307550,5706850,Kleve
80303330,2003-07-22,1244,29.6609,0,=,5154012,Geldern,316311,5707858,Kleve
80303328,2003-07-22,1244,2.34631,0,=,5154020,Issum,319801,5712710,Kleve
80302208,2003-07-22,1244,3.40879,0,=,5154020,Issum,320105,5710685,Kleve
80100648,2003-07-23,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154032,Kevelaer,318050,5717450,Kleve
80302191,2003-07-23,1244,44.27,0,=,5154012,Geldern,315150,5713250,Kleve
80303213,2003-07-24,1244,3.0989,0,=,5154064,Weeze,301250,5722150,Kleve
80303201,2003-07-24,1244,65.0769,0,=,5154064,Weeze,305366,5722620,Kleve
80100697,2003-07-24,1244,108.9042,0,=,5154064,Weeze,301850,5719450,Kleve
80300947,2003-07-28,1244,69.5039,0,=,5154056,Uedem,311050,5727150,Kleve
80302555,2003-07-28,1244,160.7001,0,=,5154056,Uedem,308690,5727856,Kleve
80303195,2003-07-28,1244,53.124,0,=,5154064,Weeze,305872,5724073,Kleve
80000113,2003-07-29,1244,38.0722,0,=,5154056,Uedem,313050,5727350,Kleve
80302531,2003-07-29,1244,11.9529,0,=,5154056,Uedem,313350,5726450,Kleve
80300959,2003-07-29,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154056,Uedem,314350,5725650,Kleve
42014542,2003-07-30,1244,47.0,0,=,5170032,Rheinberg,331750,5717550,Wesel
42065343,2003-07-30,1244,94.0,0,=,5170048,Wesel,331550,5721950,Wesel
80300960,2003-07-31,1244,84.113,0,=,5154056,Uedem,310139,5730109,Kleve
80302543,2003-07-31,1244,101.821,0,=,5154056,Uedem,311240,5728555,Kleve
80303316,2003-07-31,1244,154.0596,0,=,5154004,Bedburg-Hau,308574,5734481,Kleve
80301680,2003-08-04,1244,40.2857,0,=,5154024,Kalkar,314541,5740869,Kleve
80303274,2003-08-04,1244,71.7174,0,=,5154024,Kalkar,314250,5741750,Kleve
80303286,2003-08-04,1244,17.2653,0,=,5154024,Kalkar,314150,5741550,Kleve
80303298,2003-08-04,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154024,Kalkar,312311,5739640,Kleve
80301551,2003-08-05,1244,30.50203,0,=,5154016,Goch,295675,5734310,Kleve
80303432,2003-08-05,1244,59.7645,0,=,5154016,Goch,302576,5734579,Kleve
80301540,2003-08-05,1244,24.17142,0,=,5154040,Kranenburg,294694,5735551,Kleve
80301526,2003-08-05,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154040,Kranenburg,295495,5736298,Kleve
80301721,2003-08-06,1244,87.6546,0,=,5154016,Goch,300250,5730650,Kleve
80300911,2003-08-06,1244,75.259,0,=,5154016,Goch,297450,5729250,Kleve
42011097,2003-08-11,1244,95.00001,0,=,5170024,Moers,334250,5709550,Wesel
42016368,2003-08-11,1244,34.99999,0,=,5170048,Wesel,333516,5724035,Wesel
40205022,2003-08-12,1244,84.5557,0,=,5170012,Hamminkeln,335755,5738002,Wesel
42065264,2003-08-12,1244,63.00002,0,=,5170020,Kamp-Lintfort,331150,5711650,Wesel
42001006,2003-08-12,1244,10.29999,0,=,5170032,Rheinberg,333550,5713750,Wesel
42062329,2003-08-14,1244,2.21,0,=,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
42065318,2003-08-14,1244,24.6,0,=,5170024,Moers,332245,5697759,Wesel
42064697,2003-08-14,1244,13.80002,0,=,5170024,Moers,334525,5705762,Wesel
40206014,2003-09-01,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,341350,5736650,Wesel
40100261,2003-09-01,1244,40.7284,0,=,5170012,Hamminkeln,331250,5732650,Wesel
40306010,2003-09-01,1244,131.4819,0,=,5170016,Hünxe,348037,5725288,Wesel
80301514,2003-09-01,1244,12.3956,0,=,5154040,Kranenburg,289950,5737550,Kleve
80200758,2003-09-01,1244,127.4976,0,=,5154036,Kleve,299850,5736850,Kleve
80301502,2003-09-01,1244,77.4725,0,=,5154040,Kranenburg,296004,5738573,Kleve
80301691,2003-09-02,1244,8.4113,0,=,5154004,Bedburg-Hau,307262,5737772,Kleve
40200255,2003-09-02,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170004,Alpen,322950,5720350,Wesel
40200504,2003-09-02,1244,99.6075,0,=,5170028,Neukirchen-Vluyn,330850,5700150,Wesel
80200930,2003-09-03,1244,84.5557,0,=,5154044,Rees,322827,5737525,Kleve
80302932,2003-09-03,1244,19.43453,0,=,5154044,Rees,319540,5737983,Kleve
80200941,2003-09-03,1244,13.281,0,=,5154044,Rees,327050,5737750,Kleve
80303420,2003-09-04,1244,44.27,0,=,5154024,Kalkar,313172,5735989,Kleve
80301678,2003-09-04,1244,20.31993,0,=,5154004,Bedburg-Hau,309150,5741250,Kleve
80301708,2003-09-04,1244,43.3846,0,=,5154024,Kalkar,319439,5735853,Kleve
80301710,2003-09-04,1244,62.8634,0,=,5154024,Kalkar,316938,5733946,Kleve
42013550,2003-09-04,1244,74.00001,0,=,5170024,Moers,335721,5701075,Wesel
80301666,2003-09-08,1244,150.0753,0,=,5154024,Kalkar,310889,5742461,Kleve
80301654,2003-09-08,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154036,Kleve,305276,5742869,Kleve
80301496,2003-09-08,1244,3.71868,0,=,5154036,Kleve,301972,5742931,Kleve
80301630,2003-09-10,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,314974,5747517,Kleve
80000046,2003-09-10,1244,81.8995,0,=,5154008,Emmerich am Rhein,311035,5747795,Kleve
80302920,2003-09-10,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,311450,5749250,Kleve
80301447,2003-09-11,1244,69.0612,0,=,5154036,Kleve,298015,5749352,Kleve
80301484,2003-09-11,1244,74.8163,0,=,5154040,Kranenburg,297050,5743950,Kleve
80301460,2003-09-11,1244,50.4678,0,=,5154040,Kranenburg,294559,5745877,Kleve
80301423,2003-09-12,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,302350,5753450,Kleve
80301435,2003-09-12,1244,66.8477,0,=,5154008,Emmerich am Rhein,303522,5750820,Kleve
80302660,2003-09-12,1244,62.8634,0,=,5154008,Emmerich am Rhein,304650,5750750,Kleve
42062329,2003-09-22,1244,2.69998,0,=,5170028,Neukirchen-Vluyn,331950,5700150,Wesel
86621567,2003-09-29,1244,54.79997,0,=,5154016,Goch,297907,5734460,Kleve
86621555,2003-09-29,1244,54.49996,0,=,5154016,Goch,298795,5734048,Kleve
40200462,2003-10-06,1244,4.427,Konzentration zu gering zur Bestimmung,<,5170012,Hamminkeln,327850,5742950,Wesel
47200066,2003-10-22,1244,18.99998,0,=,5170048,Wesel,337850,5724450,Wesel
86625123,2003-11-04,1244,11.59998,0,=,5154024,Kalkar,319750,5734650,Kleve
47077062,2003-11-06,1244,8.99996,0,=,5170052,Xanten,322850,5728350,Wesel
86530550,2003-11-11,1244,8.49997,0,=,5154008,Emmerich am Rhein,310250,5748550,Kleve
86612025,2003-11-24,1244,4.49996,0,=,5154012,Geldern,318050,5709750,Kleve
42013550,2003-11-25,1244,68.0,0,=,5170024,Moers,335721,5701075,Wesel
47094096,2003-11-27,1244,56.99997,0,=,5170048,Wesel,331550,5729850,Wesel
80301800,2004-01-08,1244,48.697,0,=,5154052,Straelen,309587,5702885,Kleve
80302154,2004-01-08,1244,173.5384,0,=,5154052,Straelen,311650,5700850,Kleve
80301071,2004-01-08,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,312550,5703550,Kleve
80201015,2004-01-09,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154012,Geldern,312157,5707855,Kleve
80301794,2004-01-09,1244,114.2166,0,=,5154052,Straelen,307550,5706850,Kleve
80302762,2004-01-09,1244,84.5557,0,=,5154052,Straelen,308690,5701079,Kleve
80301009,2004-01-14,1244,115.5447,0,=,5154032,Kevelaer,312251,5716549,Kleve
42060620,2004-01-14,1244,16.19999,0,=,5170020,Kamp-Lintfort,330950,5705950,Wesel
80301010,2004-01-14,1244,68.6185,0,=,5154032,Kevelaer,312850,5718950,Kleve
80301022,2004-01-14,1244,95.1805,0,=,5154032,Kevelaer,310550,5719750,Kleve
80303237,2004-01-15,1244,50.0251,0,=,5154012,Geldern,312908,5712115,Kleve
86625123,2004-01-15,1244,13.09998,0,=,5154024,Kalkar,319750,5734650,Kleve
80302180,2004-01-15,1244,124.3987,0,=,5154012,Geldern,307650,5713250,Kleve
80302646,2004-01-15,1244,31.4317,0,=,5154032,Kevelaer,314313,5716587,Kleve
80303390,2004-01-16,1244,57.9937,0,=,5154012,Geldern,306950,5711150,Kleve
80100697,2004-01-16,1244,142.5494,0,=,5154064,Weeze,301850,5719450,Kleve
80303419,2004-01-16,1244,57.551,0,=,5154064,Weeze,301482,5719114,Kleve
80201556,2004-01-26,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154052,Straelen,310317,5693030,Kleve
80303328,2004-01-28,1244,173.9811,0,=,5154020,Issum,319801,5712710,Kleve
80302191,2004-01-28,1244,61.978,0,=,5154012,Geldern,315150,5713250,Kleve
80302208,2004-01-28,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154020,Issum,320105,5710685,Kleve
80300911,2004-01-30,1244,82.7849,0,=,5154016,Goch,297450,5729250,Kleve
80301721,2004-01-30,1244,100.0502,0,=,5154016,Goch,300250,5730650,Kleve
80303213,2004-01-30,1244,30.5463,0,=,5154064,Weeze,301250,5722150,Kleve
80201519,2004-02-02,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154060,Wachtendonk,313850,5695050,Kleve
80301848,2004-02-02,1244,68.1758,0,=,5154060,Wachtendonk,311800,5695196,Kleve
80302944,2004-02-04,1244,27.75729,0,=,5154028,Kerken,319438,5706203,Kleve
82061889,2004-02-04,1244,99.6075,0,=,5154028,Kerken,319937,5702249,Kleve
80303330,2004-02-04,1244,69.9466,0,=,5154012,Geldern,316311,5707858,Kleve
80100740,2004-02-04,1244,48.2543,0,=,5154060,Wachtendonk,314650,5699050,Kleve
80302932,2004-02-11,1244,1.7708,0,=,5154044,Rees,319540,5737983,Kleve
80200941,2004-02-11,1244,33.2025,0,=,5154044,Rees,327050,5737750,Kleve
80200930,2004-02-11,1244,95.1805,0,=,5154044,Rees,322827,5737525,Kleve
80301708,2004-02-12,1244,29.2182,0,=,5154024,Kalkar,319439,5735853,Kleve
80303420,2004-02-12,1244,74.8163,0,=,5154024,Kalkar,313172,5735989,Kleve
80301710,2004-02-12,1244,60.6499,0,=,5154024,Kalkar,316938,5733946,Kleve
80301630,2004-02-16,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,314974,5747517,Kleve
80000046,2004-02-16,1244,87.6546,0,=,5154008,Emmerich am Rhein,311035,5747795,Kleve
80302920,2004-02-16,1244,1.3281,Konzentration zu gering zur Bestimmung,<,5154008,Emmerich am Rhein,311450,5749250,Kleve
80301496,2004-02-17,1244,1.7708,0,=,5154036,Kleve,301972,5742931,Kleve
